HOTKEY,COLDKEY,EMISSION(ρ),DIVIDENDS
5FjPzGXn2Dqtr3WAUbZK3aZBDboXUTRtJTZRaxoUU1wbKdNA,5EqktwdR4WWAEktEyM46xoiqh4r7TduDUkjXvtWTBcCZB3nu,0.001439336,0.0
5FjQVqqZBAHkPbymJfnyG94cnS2CLwQvSJSpCuEeYr4sLuAq,5DX7dZ6rWGDKaBVaJmG23fxW7sikeXbkH2gybhZfzSYrsZSP,0.005037834,0.0
5FjRPKp1xfxup43uRRqCn6m7pnqvWyG13qmUcNKHqThGCXh2,5FhEG1YnBaeko964vMhmdhVcv71CPW7VRkZBpJJtrafcWt9b,0.0,0.0
5FjRrPibjfc4p2pMMkcS1CSxAcP6EUwyXDg2Ws6UjG4kKxrW,5G67pbmDqPxdw8zBqDDTBtSpxWrkmHc85wTXSRRkGrtYDUxt,0.003565694,0.0
5FjSQYn6H8ZGEYf9juak7vjCF76p3GdAbJcM1aN4mk2YEkkW,5H3keJUfa9nN2jJQHmvSKzJNpTgsYhzsH1aJZ489enSS7GZp,0.005290824,0.0
5FjSVQAegCsSS5XoYKRbf6VUHM1Np48xnST13KvFgryCpoxE,5H5yX692R7XFEu2JutJY5QyhNb38uWHWfYUc6hyqVJcHwuFS,0.0,0.0
5FjSkL65ZxiUmr2uwLBBGySE2RymZw2TUUuKTMYbrvujgvHk,5CkLayjNdSyoPy8fe86NZnyextJEUX2qZJnbXdLSjaJks9NP,0.0,0.0
5FjUCzMv9rV5JDo4MU9xMAfwmUmzg8YW1w8VEGjjyazNz7aj,5CoBBARHNbhBsyTAohceEY87ZbM9XrSNV5oPo7XHZR5z1jwd,0.008713099,0.0
5FjUWAotippQiLdsP6Uj4JyxaQgZavq43H5B1odDBCPKjHFc,5H6tCSXfWreWJZ43U5LDbaR3CAfnj1Aw7oK8WkvjqM8TaC5Z,0.007975981,0.0
5FjWzvzYawD8zCEqLAwzyTfFFhEUvALAH6kwFQ9XJqn935qp,5FBsEPgD6yqMzd1Hia3EzHfFPRzpdBRgdFzJfJMyhZ26bST5,0.004986611,0.0
5FjXkpmPRAdE4KyJ1k4cwsSs5GpQWyeRNXmTY3pCHXunmNni,5D4nwc8KN2PDGxJueC7RTxtfg5xsPp8DZ8UE7FeoirT4kEPV,0.018435897,0.0
5FjeBTiaxhQDrz19aJvWNX7kfnssQGccGAPueheR4uCE8wUd,5Dnm5cEHcWRU68PbEH4gz9im8CMaAaQxSE2sh2mSHj1dcUqu,0.002205362,0.0
5FjgJovcFPTZo6rNM33UAsTcNw6vDxeq7ZwmEJLvUD4gAxoq,5CyQEN4p8F9WMKEUktDXy4KYLax2TedLC5TpqERhTGB64LBV,0.002159575,0.0
5FjgVLExgbbbpuzsSMkpw5S6tPr2KmPtM5XTiHpdTL2ye49M,5FRytV3uc2W2e2vKkKk9o3ibR4gaLa3V59tWsfGGMF59sJvf,0.007677387,0.0
5Fji3iTFxtscV2gfJBTZzK2GBJJDY9qwaE3k4t5WHX4pVkpC,5CCay8PcDvnaiSZ3fLPEGBbhDEwvWXmg42vuQ989XtCJ5ne6,0.01236063,0.0
5FjikYovC3KnC1eDCf7SkB8ZcQsqzmeBwouVWBJR1QuapysA,5Fq3fe6XGeAoxV5tsRApee1YEvnKgBdxxvY6wHEPAvibsguY,0.05347868,0.0
5FjjdJmSsdeP9Pvbc6LCtFFHbUJXvDaTRNcxxFZSVj7FHdbV,5FjL6fQ1kmHnvt1P6XJfR2wqRTuvUYMXTLp4L3BzinhXJayW,0.00885557,0.0
5FjjjHDTYpWpWmfejtm8tsjzzf51Z7VEpAZadeLGWNEpLLux,5DvFU3pofaRx1MWMxtP8jaghXYAzQu61uL5Td7xFZuK6vMFN,0.009921317,0.0
5FjjzWs8VswhvpuANZzbD1Mv2Dq7QmScxH7feGsh9ZTARGD9,5FvMfssLB5Ew4CM7BCkcArmTkvXmZ3DfohQBsDFvQA3AquBW,0.013350843,0.0
5FjmBWG6CrGX74iFhChXLETvDQ3kcgvroZhsgyGKSXmvxGxK,5DA94xqd485as5DapuhQ6PQ8eJ5ErYzTftafh3gWywnu6kcN,0.018001301,0.0
5FjsePCFkCe4TNmAbWpr9yNTpaSmKj2GEMqkR1qEan3uHFad,5FphQgyahkPR3R9eJvazq2D2dfEXQgmqDMwT8aBssArSFKYD,0.00028406,0.0
5FjyQD2WU9FCoUjcPgsmSKWkf4MbVv826Pd5y8eFpwALfkaD,5D4bDMZxieSB9U1vikBrFWbckEitkVAsQe3WkdswHnBp64HN,0.0,0.0
5FjyydNdysKuQiDxsPzbRmSk8iweSxNVGAmJxnjFrNxUU8io,5CVAUmcicPtheDNxXQJ5acX5TGQNsQmqmbgGv1EHEXZNGwY7,0.016304526,0.0
5FjzCnV29BaLtGCzkrQ3L1RpjprBhV5QPj362Y1MeZdg9yWE,5CJQWyDT2kwPsA5zpeTM36xow6UhMRME6bphmTtUuvD2CZYv,0.014554064,0.0
5Fk1GVLRMfPsJVH4uJBcQbKQCZidVgYpj1CRLvXvfvfzT11P,5HBUPzCAA4QutqgGFYg1odoVswkv73PvX94m3syqbtGauLJe,0.007610474,0.0
5Fk1UUtyGEWgrZQNEic3ykQ9NW1rzxSquuPdvfsuNJsMNnn6,5EZe8aQ5VJ3T5g6kxncH72jkGvBiP9csXwMyJrWsr94wiyif,0.023310486,0.0
5Fk3LUo5WvfmtiGqf9U3XYQePEemYTDnLgibNcKzziVjCjFj,5CzFREWkBMwLdnrFEdWm79CoMBwMb9fPs8ow5wrQSnbTCfm8,0.000987198,0.0
5Fk3vshiy9diSEPtP5PFX6tDbJQCY9skbivKFGSJqQ3vgKDK,5HW8c7RfHXZHPVK8AwfaQkvuGScWdwo4c4cUxT1fRHzyECsu,0.002199824,0.0
5Fk5Fa8QyBHDPyqRkJAfqa9nMBeDSagvVYLJLXW8AqbCYbdz,5EsoW9GiNLdWw55XE3TpXx1zxE8w9r5BpA5f1tjYfDYFbbum,0.007992102,0.0
5Fk5USGmHc3LXoHXvkHBAPgVGYezHQgHeg8NDxoFc1ByDpRs,5CJP4PE6vaUkvNYJkNQRB7bm3tMALbw3gNLFSUWjHpufeMta,0.0,0.0
5Fk699PSq4y9dAcY7GoWqes5m2tM7epkgu15iyqGcssR6d22,5EP2k4V64J4TJx5jqnxuRcThpXqqAVLCyNUsAZLi3aNDMLap,0.007997155,0.0
5Fk6Ur49sNZjSVaCj4AVbEhuYTYTnVSdh5evvMDPExZSdD8g,5HGo1SwZTMHxFEvco48L9etUs8Ra7GpzkWS8rFWtpRZqKZfG,0.011794781,0.0
5Fk6o5gCErJWFUH2BT6XkkTRaZcrrRHsZmgDMSyghSVSmbUW,5Fvv1ftBjikPjAjFSgMnvbdmnutVq6jgG5X1CWgACwcKE4EL,0.013960742,0.0
5Fk7AN6tx1SzNNnUYY6vUSCDyHkvgqANNMgCDqTZR61UgbGE,5GHMNRR3AoBRi4dFiEYVkZoBgyTgPUJvbVqAt7Lgw2kqu3QR,0.005924542,0.0
5Fk7Ephe77sUPVVF34DprdP5emr9vwQocwAC9o82LtqMZpLc,5CcMbwE2aopTUYASvw9AqKFPtfMMgpvX6GyxPKopWoxXAeHA,0.016339712,0.0
5Fk8GVp6WeDYB5EJTScJ6ocfYriP4NQW4e4CQpLsFeVGZJBF,5CPmyuTVkBxpwRCyR9RSSK2mRxweRhmjJBjgZdoSetaKoc1E,0.009267986,0.0
5Fk8YRa8Ygh49ggR2EGYEuvsghv5i9auAdzL57JnrJiZteBF,5HW8c7RfHXZHPVK8AwfaQkvuGScWdwo4c4cUxT1fRHzyECsu,0.001948227,0.0
5Fk8qrK3pN8j3eD5UyBWPUQtAFeYS9ZVrEX2nsiruUKK17SG,5CzBrsJmio2Fj6bFg7Y7rg4vXKYwC3UkoF7FJ4EaMENzm2q2,0.006797752,0.0
5Fk8vUxXQX2zgvwu3r2GvzT4xba4d6oCevACS5gWqhasNDjt,5FEXvRaW56G51LRKHXGStYBzRGwCfD9AbaNrTLmnnNxaSeXT,0.000674469,0.0
5Fk9DyS3MijoUtd8pvBemA6i5zZ1fRiVAUwpWdSKvcEaDKJM,5EeCKJ5dp2eBy5vA9jxYtP2vDaMtstqCs9mZC5onEYLE5LCY,0.016645312,0.0
5Fk9m2X3GCh5t3YP8MQATqr7BcS9VXjBRQ12SMQWJs7N1xE3,5Dveef6fDG3RZRCazoNiJVhbe6wivTFABkARM6wHVVVNUR46,0.028769525,0.0
5FkAuoWPgp55tr1FdiUPhfpzS3JSDTYNrHfqufEx4QEW9c4M,5CXhyqHtU8yD2kBUAAaqY6M8HdCKAac6YA1xV75yHXCLj85V,0.007952781,0.0
5FkEEJbTFYSGuHCbpmiz7LxRM1aui5CfRr7HhUnLvGNnpp9g,5EqCSYasW4UsKKZdytnUiwGVGebh2yS15wAnmAJWFRUTugv8,0.003541726,0.0
5FkHYJF4fbDQAr7tavZquVDuoCvbjjCVND6uoRxaRncb3FrV,5DkfV5ougGs23owZftTF3JaExtK9PrMqHx51i4kfo3aChjuU,0.010989674,0.0
5FkHpR42AJo39dK8Eg6VAPfeKCaFgM1H9omaohp6krJSBJZy,5FJ5hRCo4Pj6AbrCFE3wofDsU3V6GEYhiHis4FwnRs2sruUA,0.0,0.0
5FkJ4Gpo5ofTphTCmiiYgXqSn3yKmPd7cpvadviRisLxYYoM,5EqdnN92SJb4CcKGww2nUDGYnsCWtqCg2hifBRRzJLqUGjSr,0.007873504,0.0
5FkKNM7RzJPq6kRwSaYg8RBMVNeuSXq3uSDwwPa8bEPoLDq1,5FhEG1YnBaeko964vMhmdhVcv71CPW7VRkZBpJJtrafcWt9b,0.000301634,0.0
5FkMQwK3SKzhMSgsYrsmUXBpqP8wi7UBZxqNhotefb7NR1Ua,5DaYQHF5ZyRUxj922L3VH1UnBCkg5R3izJ3iwufGd6EcuPtA,0.003940568,0.0
5FkMqrEDxjxGJfk6AdxXDK4YbVeiHuD2mbL2Gkp6qMEoFrz2,5CXJErm4LNZ6YWrymnrYuj5swyUn3Xk4wZMz4RGqWLyxczbN,0.0,0.0
5FkPD1hTj1aTh8j1h1wvGhpxjjc4vTWHxuFzvroxF7kZAijW,5CzBrsJmio2Fj6bFg7Y7rg4vXKYwC3UkoF7FJ4EaMENzm2q2,0.005275431,0.0
5FkPwb35oSDUwMPc2MSrKtDg92D3Yq23JKPeaGJFtCXzq3MJ,5Cu8CTeJUsw64ptUML1w5obWHJrQKGRtg5BLnpMkAtR4rUni,0.011849486,0.0
5FkQUAvkF6fqt6znEiSAvLnVLU8pQmBABhhTW4snZSkLyQEh,5HjmhsPvhr1JTQG4QQLspoi6N3B1jfXmNfggwU11xexsvCVd,0.001554422,0.0
5FkR36aab25GDH75G6e2siqtpbfh2fovT3W2btWVeFYyBS5W,5DLWKoBcYm4auM4kzsnfLhVsEyNHEPhimU9h1FkrYa319MbB,0.008643879,0.0
5FkR82z79AUjhSh8yaDkvCunaeDMtXkZ8TAfaipxT9GvpcrJ,5Dc1Rj8NViPCbQ1pQR8SFjZWJz5Rr1rkUd8XkZYdW5RWbHjo,0.009146495,0.0
5FkRZNvqdCqmQkEt7CUaFQDNSCodrJMHvd3WPCbZRrgEsu53,5FEXvRaW56G51LRKHXGStYBzRGwCfD9AbaNrTLmnnNxaSeXT,0.0,0.0
5FmkEFgFhyqmoAVznayf5Zcfazvv7TAbXPXPE7fVEbabaBLw,5H9MaqjCaHKGkmjGPfPc4RwGx2AcRQTUAxdC5AM3FT64rhHj,0.008707748,0.0
5FmnSVKRnP8TL2hqdUTA1pTcwLKmUsJXt3Kw2xqcNdZh95yL,5FRytV3uc2W2e2vKkKk9o3ibR4gaLa3V59tWsfGGMF59sJvf,0.007775796,0.0
5Fmo8GBsLxoaS7GWj76QS8RzH4ba1heVb5U6h4fGsypQf4fE,5HpmvkFwrMEDgNjF7qL8MBfCFjR3PyEFwg9jJ8khGdz5FpeQ,0.008761738,0.0
5FmouUNfjACL4gqo5jgNeUCjC5N9Rp7wKA6gFGT9eceT1z2z,5FRRGWH9tnxRzNGMGyL7WJDegSv8PnNZarT8CbKtbBaqWWtz,0.003762369,0.0
5FmpiEAzDy7q4ArybfQbNJEeJfCCv1wGSgtohh2g9rrNzq5m,5GL67Su9KKoYycLzD9PSF7gygbYjiEXpb4iqNk2mvUj2m2dC,0.0179037,0.0
5FmqXG5YBU1Hke9jHD5FT41CUM9gVod7nFgYvbd7PmpqcUJm,5C89AUMD2MMFnHDwxzYbyosY5RBpPPg4Bt33BiTm91Ev8b4e,0.097006224,0.0
5FmrfGvWxuG5rXwjCPHJaRmJE2hK3BKfgsowBn62nxWy4kCb,5CVZkRWzoshAeNMgE66dDr374eAcfDcYcJPGoVECuZ1m53QH,0.012740073,0.0
5Fmt4ZXSDwVKL6UYmVXsCmBwe18TvPjXULtcUEhEXMTMiTpz,5Gwzkez2pCExEdfLW31ASfLGgj8Bm2SSvtXQoqguzi6sy9Hm,0.01047688,0.0
5FmtAihkWJNG7xt4C6UoquuZvHQLNCaJjaSuZHVHM1cN5o4J,5CCay8PcDvnaiSZ3fLPEGBbhDEwvWXmg42vuQ989XtCJ5ne6,0.013510471,0.0
5FmuqVbAuXRaXkpyKAL9L7oZAmxcdA48C2ZKpho7VcNPwYQU,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.00779476,0.0
5FmvTQicJ1yya1yrVkNQQmpyMbjjq7u6PrnNN9BqMhPEa29X,5EUZxN74repjyVVuZ4sPB9P4YYSPigD4eoH6wBYWQjkFBHKv,0.0138181,0.0
5FmviUJBL4AuzHEFQDjaqKZ3V6TrL6XhqTJw7ANErFrjRDFz,5FxckT3PLzfVQUZDu6n1KKWbGNk1asVmFfAiZwygDVQcArqX,0.005791038,0.0
5Fmw1xhFFmJqHQf5G1WxsuChDaYEwfPxtYcfiHq2N66coMLM,5Fnq2fqKMpGrLi9MziuAfjeC3xQgLoFxkAxZDscKdEUUUkpv,0.0,0.0
5FmwL7cT8RhCEGVXbnZEp1ZWrTsWeWfAdmeveKT8LUVaHZ7u,5G9swfhUrBmJYYdtG9oP9eRZ3tafuZbehvSX65Kdzk7xNc5x,0.0,0.0
5Fmwf4mb7VzNE9a7h9gRj1a6Ahz4jMCMGpzuKhNhRyYRFY8Z,5CzSA6pp9X3E2tEYUTdQZyFwx173637Hv5LjTFeLG3QSvf2B,0.001335667,0.0
5Fmx2ENmnuxoYoLmQn3SHCoQqH5Vdis436dQcgi4RZWqDzz4,5DA9w1pMiwYPd3HKW5jSdhcxNenmKAwu4DAdHt4wrv6B1ydP,6.4099e-05,0.0
5FmymJWyjzhTYSxbau4HyMthHkXTriXNycVehV5mqQhBMzv2,5GTJ4ZePpyKk9uuVoPCZXrVEyrT3F2hnPHFWQTkC4Xs1Dv82,0.016519599,0.0
5Fn1HQ3zqs5yaJLoaaMjB2MkUnJu1iBmwrLfjjw4CTEjM9GU,5CCefwu4fFXkBorK4ETJpaijXTG3LD5J2kBb7U5aEP4eABny,5.348e-06,0.0
5Fn1bZ3gPbFWsuzd7Qr3w3AfCacUdRwE5tZbVZvrFsKiPVB5,5HKPZpRKGDZAsAj5D5XPpqpPRGnVjXHvy6E1zsmVD7Jpq4kx,0.004114994,0.0
5Fn21XjYyb5mixGaCZjC4x8usyxnozKfjzdUhV8yr4QvpRaP,5FhN6AW23ZHaK6WLsiLH7SB3ABABtbqwY3usXMEZhp1bsnGj,0.017981594,0.0
5Fn2YgjaT4wLxtPxSGhKzm4hHXz1XjBKaCxDLu7LLfwN1P1n,5Dt2YuPZjYccPJXD4h3gzdS9SiR7L5JrvRN8dLFxkb56p4R1,0.036277354,0.0
5Fn6kZxPSpvutFeUMydTU3qspxLA9jroLM8Af3k4vPxhaFsa,5HYeXgAgtkX1rtjzT8gW6FK9FerfcFcrcFHTY4agNSFhrYcR,0.0,0.0
5Fn6o3jR9tw81AAKZMKupnLaVJ9CnGcBD6jqbmY1Hrnhy6vA,5CaUc68TXEYg58sA7W7jWcaq5QE1iy1zqCXqBAmTZwmK98PS,0.02101337,0.0
5Fn72BXLtWtDH3LAejpNZQcXVvHz9DkjdEDWc4AoxQCHqp1V,5D5cPtGDYpzF3P8novaB2tFoHZbjaPzYjUiteqNZJxQMcm7Y,0.030506676,0.0
5Fn9XahQUXj2t3rnYxrdiBXUwECSscr7S8fLZVrPTEoQ4DbF,5Esx9Dbpzmy4mz5UNkdN5ncTRNwZqLX9oJCpgZqNXpMZrksb,0.0,0.0
5Fn9Z8nWHWfYvHdiBZp4nv7fRWkx7neJQw45aSBAD9mwqrqi,5H9DUeD9dXJ1gR9n5sALzioXyiQFv5Du2WAtTk75D7XrhJc4,0.001782495,0.0
5FnB2QdWyAmLz3TGtLbnLRogNUzSR1rt8SKQcV1gC4d3w42L,5CoVxLhHevheXafSxd72xTpqkZtWy9caad4XAbFMyjubbAsP,0.0,0.0
5FnBE6sRorcN2ZiaHfNbz9AiVmrAWxVSfw6p5TtynSpvuRZR,5GQYs5RXZjjnhbcq4rzrVXEEhxY5gDiAtuim4duuWaHCuMAy,0.0,0.0
5FnDB1GSkL7QWjqMkpWJhNYeUq84FZdj8xEPAL3f3WydgBHn,5FA3EFVib5REWN1Gb1aPvYHUSg8J86MAfV9KDZLH3XPPjEE2,0.012108616,0.0
5FnDGGYzQqUihnonQdcuKqyU9bkkNc76Y22p42rkHdQrRCFQ,5CVPofuNAv78oB1Q5T8DtbGGZMsBzwD32Jhqh5syWWj1otGk,0.001251925,0.0
5FnEDLwkR5VobhwoC2Y9uKJH7smyZUfShV6y3WoeBjA8QpSS,5DZPbo8TgwxNKWbDL2q8EUL4Vkv7NW522NG2g2hsDytYuNrK,0.019146454,0.0
5FnENuF3gYafQWhoSs8GLzc6EVN577dSMMiJ5L1bzH4EbEMV,5Do8ukQfSHgJ56GvcoBxxXDit2zrSimcpRSRtF7fXAuNQHsE,0.006427751,0.0
5FnFSzpcMwDPTbDWA3ydHZTxZkMDm7LzFAvx5oox3BwRpVvE,5CXpwfEn6uYM8D5sE4NyqeX9RUha5m7P6tSCNiyrbK19jPW3,0.055910014,0.0
5FnFgZLTWp2CyreYTKYmgz1hehPPoandxHGWc2mKgj2f9Cpk,5DJZrgJFZk7zWXuW3UjtnAR2YNnuWkTTvh4tXizXkwdFWpve,0.009408492,0.0
5FnHBHT1ACiANocLtdSrEzsycTjjP4NW8zByuKkEe8yMUXdQ,5CCnM1J8DTk4BbdbKTjFUJXfi4duM8MkAN5BX1WBiseahN3H,0.000599926,0.0
5FnHZtM8ZcuCuQktrqKk8gbbX2dsQVKLwGYTUei7nc11rWCE,5HVbMkSCa4PFEPXpbSRDyXMZ6qYHVG1FRo2j8LSqMMmyRpLF,0.004499366,0.0
5FnHgrbvhPqQNkrrfhFmvUH3dXLaAJGXJbrkHx87sdxSDw9w,5E2Zh897bGZGM4EbdgfYhtgrnu5ZDPkxjiyPH4vXkGuPq6rP,0.023450963,0.0
5FnKTDWuVCMNn92bShnqfn6AyBQFAMHjo6Q56CHYRwfgL12Z,5DP6Tae2kpUsdYxszFHVENzKcZaqRLne9HXPoJMPYppkVFcQ,0.007758081,0.0
5FnKghmpKcw213oQJYkQB3fqUVkeLx429nu5xEZTqRWikjTA,5C5NwPgHHsDzT2b64hUUCJMgrk8qoTjxcfT8MtKFBNb4KqTw,0.021438304,0.0
5FnL7dmmqEzfz9gVbsC53MTTizfqyWt9MGgyAugfniTRCXMS,5GhPY8W7PbsXimGf7HQTuXpRsPtrjvVcRkd8j8ddkFQ1wDEz,0.004315256,0.0
5FnLJaiXyCoKjNTgavuqBVKray7UTkz7uPn6ThiaJhf1dV62,5GTkSCn4TF5GWeDNBTzfLdiuDT4QJ54UGaSotBYatrjnywLk,0.004791628,0.0
5FnLjp4kcbwn7eKSnGEd4zBmtLyKorkPDT2ZduRPrntDnNmz,5GnNyf3SRw8xMHwdQX1pVUPGf8NWeTCB4KJLYUgnUJp2yaFo,0.054925498,0.0
5FnMwbREiCVsEkVyJLeyA4QUJHsKkyML9ogxzDyx7CUyLmzL,5HZ9n2crfVff5xqNNGVxt7xn75b3qsrajLucVCXmMGV8m9wt,0.007819024,0.0
5FnNe34YqTEXA2dTH38Rdr3ex5kdQvvisnGRW1yEtMqZAbQi,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.007784,0.0
5FnPqYCwezHK7LPoHYrAQZWGcixkikbAtTJAzQRoifWBCZxb,5G9WW8ciQbZ2k5UQmNe2djr5j8AtD1wHxqNxnG7boRdYfoyE,0.004709077,0.0
5FnQ5xmzJhmctcvh5gMChZXmjjkDfQcBNdfoUvpKTcTasMmh,5C5vQUnunGDrFtucdormPTzhfoW7qqH2UnUeKdbXaeUuW1uw,0.0,0.0
5FnR3mbT6jgGZLsVMmx6A1k7oSmikmG53SBRyBjKvXmVWz7h,5Cm9TQPxV8gs4jrSdimXgj2Z8GcVCWUHWJzsezr3S7Umeu2e,0.001715643,0.0
5FnRjNau5vQYsRnqqYh63VQ2z7LXtfddomSKwPXAxJy9HS34,5Ckvopr6KAXGHFhz9MMBtqRB9WMJ5NaR4q8vkcTGq3x8L4Mz,0.000777495,0.0
5FnRn6uer9U1tgbcBKgspd29rTYeZJkE28BRsz4HKo7vQjU3,5CfzrCnXF9rTFZ4CWZtTDHvdBHpfkV1ifxUAPj1u1EEpJdYc,0.007880226,0.0
5FnRyp4BQopUiEv1dqxToTurA6jqTQKq3rEak5XKj9fvnBSH,5Ggjx5sLSegQqw6ac9x1vei7bss5XLNpAoYU18Z1m2VaQL8f,9.3517e-05,0.0
5FnSAzsqcCTH1k4ZYKiB6MQtE4pGk8AuSoXg47ZUZNhhqb9a,5EcZsewZSTxUaX8gwyHzkKsqT3NwLP1n2faZPyjttCeaPdYe,0.085986888,0.0
5FnSMiiAt58bStTm3FnqQtVKv79n1VNh1MaKWzECjpxEUuBy,5CaELgiM9pqQwi9ASb4QjqJgyTN64oXKSLeqUzZEiD7agfQP,0.004134165,0.0
5FnSpKcKGMrYrPkcEVTFbbUscw2AY53jdwed5ZUeSFsDvn2K,5EcZsewZSTxUaX8gwyHzkKsqT3NwLP1n2faZPyjttCeaPdYe,0.07472801999999999,0.0
5FnTCQDT3W5aTunfnNxC4D2MW95FEu5G26HSXueCQitNUTaN,5CszG7UtG73ykVGyz112XAcQhSxrGppUrAgPAQDcmFi8dWgN,0.0,0.0
5FnTpNkJd4cGhzeuHAUhqmccEmWfD6njRZAW7t8t29Ebpypz,5F49sJiyCcAp5i8LNtTFvLJqsaV8T7Tj12kAiEppGmFooxDw,0.0,0.0
5FnWxx5fGXBXek7sNdfo3778i9jwv8g4iayX2QWEprsziWBG,5F9T2YXFNSgActRk2poe8qwE9jfDbs6nbA6C4qH3ApVXy2FS,0.001821932,0.0
5FnZ5mcUkoFYvgozg3bsHhesf3o1d3qCsYJCHj6Ranb6xZ4U,5GL8o6VSQStN1ksGj8v2EGf7fh7BKM7pBiVHxBCwAY1vLYUs,0.005502177,0.0
5FnZB38YXrzbVD9WJZpUknvziW4EyAsH9A7kAnAw9mF8fvbB,5Enbub4PQMRafy4xLgsyPwG5gyzwhmzk6wku5kX3zHSAiAei,0.0,0.0
5FnbLGD7MaKbKygx9FX6f39ETXhwuTzLQZQhAUiqd4yL5Trf,5CqU3Vn74713FwE6Y3LXzT9DjAe7amhXHeZjNLnKM6PsK9tC,0.008788219,0.0
5Fnd6Ux16BwjHS8SfFY4GppZSXF1GMM5UgqAvPF3LVo5Qc3d,5FjzB6ftpPE7zobzBDnDsCw9fFCyYY5phHMXrXUCKbfyTuQq,0.004397384,0.0
5FndWXBT38cQ8Gc9BHzmKUtFSnqac5As3QuJJbJK97i4kMaK,5Dnm5cEHcWRU68PbEH4gz9im8CMaAaQxSE2sh2mSHj1dcUqu,0.002184528,0.0
5FndkQrWpZYjCiukRqc19i753FcaUsGiEgXv2qny2Fi6J2AQ,5FELk44E9mui8HAiVWn6GTGCMBhHVQrt9ATTcmdcZBoqnxmP,0.013937528,0.0
5Fne5vCqHr6Pa3pohHZ4gWtN6ayts8eoX8jPm2VKWSRFTiVS,5GVmLyEdNWdGvovVDsRXLHVpd8QYD36Yy4Z2BLQZEznWEVw5,0.001526639,0.0
5FnfyHYCyo7DTo642oaXZGs8ySMk5ygRP6AYscx8ckYDfngV,5Dk9ExsdC5vRAxp5kRC3ucpY3VYpeUUFCNKtkLA3fvEv7Rnd,0.016582701,0.0
5FngkkokDHci5KNf2RpJEJYprYujPsChva1GVenjNprMYv58,5Ct4vNZhvPChHpSWigB1ndq4sL4YFKeFAGDHEAtQ66f2GLHC,0.004287441,0.0
5FniEPHbJGPxLfguqqK5Ht9C3BS5BFpKDv8j4WGMQqVibtph,5Dpz3aD4eE84BTx1DSc4FXYM2v8We9uM3rsDmhFCR8GEqGpy,0.001335596,0.0
5FniSqBkEsZNL5r1Qc1fAth2NCfU1vpxRqb64Q4JQbY16sLP,5EUUPRSghxeKQifo72kucCDFhsJGKtEZ9GSxQCNBojp3X7Ng,0.0,0.0
5FniaqQWf4hASQjQSzVUfBhSiJpaSTWBSSnJ38n5n8U4GiYT,5GHs2a3GoqLvk4wZTzE5sEL5Aa1vQUaViB99AYUsJJWf6sds,0.01312387,0.0
5FnitgU2oNMz3vmp2FntWZRVJXUfZk56ZvEdzs8gRG5xtNby,5EAPjcmRrLhg6AywsCj39XnaKvPSPVCaMQbZNRgn2cF71tXC,0.003600497,0.0
5FnjR3urScv9CGaH1Nv1w8V3BC6zWjN5oWj7B6dnrPJySsxU,5Dz7gqQsgAC3cXBrEou2BqX5Ar1Ez9ah2p9AS39qrC51j5JX,0.004832874,0.0
5FnjaoCQN61RukU9JdjmY8PaLQSsR3b2XCdjBSpNyod6XguS,5DtjDcjAtNg3DRiQsnerWHRknGzSb56DUDnSGvMGu41brupm,0.019029573,0.0
5FnkF63iTpPfME4kmxeCSL9kjuyqNnbpX99NdfZskZHvspMM,5H1QXocqvWrXkKFCt3PBEfutouCzfB6fvXTiPcSQsffnTzaC,0.002454068,0.0
5FnkhbXSEi3aaAP7ZPSdDDXRzhnYhC8vAQ1MUbrAG3vE2tJv,5GLApmfuK5EvhTfhMj257NbRS27aNLdFHtqn5tUC7XgoGPVN,0.007952823,0.0
5Fno2Myy4VjVQegDp8kHWUCdh2TXdSMeMdu6Eu52HdpAeF3U,5CCefwu4fFXkBorK4ETJpaijXTG3LD5J2kBb7U5aEP4eABny,0.000360578,0.0
5FnppBj9zgdHnCowQVeGpdMAD8Yy16GFy3N85NTbbQS6FbBD,5FGyfUKvdAhvvBShFHYZfeyjvYBfcLTCiN7GKmTbFWyR4Hvj,0.012834924,0.0
5FnpyFVYsDC54bpoa9vbY4pStH53a4H3AwetRrr9YfikB5vN,5CdQmVshUetovXkAiPxTvqds57xR2nB4VGUXoSef8MLhUALE,0.000461108,0.0
5FnqPLvMnpASnFB2smVM73Sf61dWrBuAfxwJEte79MNnTLCc,5FL2D536ct7FGLED7mrRTMtn6VbLhWkoRwTdwy135Ru2t7C3,0.01382086,0.0
5FnqvmwgCYbwtpqjv6cz69E824W3xtuCGrw3F1RLYDUam9Dh,5Fq3fe6XGeAoxV5tsRApee1YEvnKgBdxxvY6wHEPAvibsguY,0.052391864,0.0
5FntxaU1C1NcFYVaaZ9Eh3R8wM3S9UeqFgFxeRkRneDFXQTX,5DeftBTmcB8AMtnb4RBwNCkXvpsZdjrPkLDTfiAfvrbeA5nZ,0.0038156229999999998,0.0
5FnvkTB92RNXLRQWMbbM1b4ZBmESmAD6P4VJsZSajduNB9sR,5F2KwM4z9eWk2zL5xJxvbts91AsNn1X52S9tKyzHPhijCcqv,0.001424506,0.0
